Time elapsed in seconds,Controlled Lighting Units Power Usage (moving),All Lighting Units Activated Usage,Controlled Lighting Units Power Usage (Standing still)
147.5784032,32.94703005,354.2698255,27.82652172
147.6792168,32.96631739,354.5117782,27.8492121
147.7983236,32.99033392,354.7976345,27.87127474
147.899922,33.01111875,355.0414706,27.89290352
148.0096145,33.03261612,355.3023307,27.91220354
148.1243302,33.05588859,355.5800503,27.9343145
148.2388307,33.08022098,355.8548515,27.95285807
148.352571,33.10473333,356.1278282,27.97466157
148.4803844,33.13076026,356.4345804,27.99713963
148.5912636,33.15238551,356.7006905,28.01846326
148.7049577,33.17539503,356.9735563,28.04098384
148.8048039,33.19588866,357.2131872,28.06254921
148.9168788,33.21842675,357.482167,28.08433547
149.0264007,33.23788822,357.7426178,28.10511538
149.1427778,33.25879855,358.0243246,28.12612711
149.2506023,33.27883918,358.2831034,28.14601482
149.350617,33.29562329,358.5231386,28.16732254
149.459538,33.31505024,358.784549,28.18943866
149.5809944,33.33472725,359.0760444,28.21122214
149.6867461,33.35330486,359.3298485,28.23336143
149.7915603,33.37269897,359.5789999,28.2522392
149.9093171,33.39568941,359.8640189,28.27420243
150.0109885,33.41535125,360.1080302,28.29506269
150.1289082,33.43773867,360.3910375,28.31543508
150.2326238,33.45843591,360.639955,28.33733897
150.3344265,33.47916562,360.8842814,28.35945782
150.4471934,33.5023867,361.154922,28.38180643
150.5717066,33.5257939,361.4537537,28.40071182
150.6995303,33.55029753,361.7605306,28.42273552
150.8123772,33.57250477,362.0313631,28.44176207
150.9139776,33.59280375,362.2752041,28.46409834
151.052579,33.61801924,362.6078474,28.48603059
151.1824426,33.64570755,362.9195201,28.50811317
151.2942118,33.67258156,363.1877662,28.53005081
151.4029711,33.70122031,363.4487885,28.55202102
151.5328929,33.73689355,363.7606008,28.57396541
151.6364447,33.75636305,364.0091251,28.59285131
151.7522201,33.77885566,364.2869861,28.6153913
151.8544744,33.8013843,364.5323964,28.63432134
151.962609,33.82657097,364.7919194,28.65567649
152.0722626,33.85237933,365.0550881,28.6776365
152.1851231,33.88032724,365.3259533,28.69671272
152.2872299,33.90509458,365.5710096,28.71867115
152.4055417,33.93533355,365.8549579,28.73797318
152.5155357,33.96460817,366.1189435,28.76026599
152.6252941,33.99292606,366.3823637,28.78180087
152.7300386,34.02066609,366.6337505,28.80357198
152.8372435,34.04759485,366.8910422,28.82608435
152.9456346,34.07535554,367.1511809,28.84500272
153.0663939,34.10627621,367.4410032,28.86747737
153.1662666,34.12967141,367.6806977,28.88576757
153.2811611,34.15393921,367.9564445,28.90814478
153.3961111,34.17556373,368.2323245,28.93033943
153.5076695,34.19668201,368.497705,28.95271802
153.6231413,34.21950682,368.777197,28.97187665
153.7410314,34.24328134,369.0601332,28.99424393
153.8546027,34.26427207,369.3327043,29.01619388
153.9624679,34.28225257,369.5915808,29.03810467
154.0702984,34.29731136,369.850374,29.05987311
154.1927294,34.31896796,370.1442084,29.07881373
154.3014964,34.34026641,370.4028382,29.10099748
154.4091434,34.3606687,370.663602,29.12262832
154.5231706,34.38387027,370.9372673,29.14434999
154.6558007,34.40977229,371.2555795,29.16669384
154.7556426,34.42564186,371.4952001,29.1854077
154.8722892,34.44490471,371.7751519,29.20591605
154.9891744,34.46604828,372.0556764,29.22804474
155.1016851,34.4863305,372.3233004,29.24841138
155.2104419,34.50609092,372.5867184,29.26824063
155.3331141,34.52814043,372.8811317,29.29260549
155.4330364,34.54596177,373.1185454,29.31531347
155.5377792,34.56436394,373.3723279,29.33686743
155.6594802,34.58645261,373.6644103,29.35900413
155.7585477,34.6048367,373.9021723,29.37810496
155.8819704,34.62707367,374.1983868,29.398955
155.9998298,34.64742619,374.4812494,29.41917761
156.1147576,34.66550817,374.7570761,29.44111448
156.2132002,34.68076884,374.9933383,29.46336687
156.3340592,34.69926638,375.2833999,29.48460241
156.4498325,34.71808739,375.5612558,29.50659454
156.558428,34.73519227,375.821885,29.52827989
156.663442,34.75256257,376.071517,29.547374
156.7722843,34.77354336,376.3351402,29.56894572
156.8969258,34.79971931,376.6342798,29.58768268
157.0164607,34.82363683,376.9211635,29.60941367
157.1342222,34.84753493,377.2037911,29.62945168
157.2530883,34.8748657,377.4890698,29.6515944
157.3668088,34.8980215,377.7595963,29.67241225
157.4816066,34.92335292,378.0375137,29.69417375
157.5920466,34.94803138,378.3025697,29.71283283
157.7188991,34.97338765,378.6070157,29.73446732
157.8256571,34.99484794,378.8632349,29.75616026
157.9304649,35.01633105,379.1147736,29.7752907
158.0401647,35.03725862,379.3756637,29.79702827
158.162088,35.05968004,379.6682664,29.81575047
158.2771681,35.08085191,379.9468613,29.83829278
158.3906085,35.10220473,380.2166899,29.85966399
158.4953792,35.1222925,380.4705679,29.87875042
158.6158849,35.14465841,380.7597816,29.90051265
158.7367045,35.16360116,381.0497486,29.92230418
158.8454638,35.1799575,381.3083683,29.9444937
158.9445377,35.19666344,381.5485483,29.96633643
159.0720449,35.22210232,381.8545656,29.98502765
159.1858702,35.24442189,382.1277463,30.00658876
159.2976056,35.2666852,382.3935106,30.0291343
159.4052646,35.28862091,382.6542929,30.05027867
159.5148904,35.30963025,382.9173948,30.07242252
159.6436793,35.33401572,383.2264882,30.09191063
159.7575234,35.35809718,383.499714,30.11437063
159.8832332,35.38427958,383.7990098,30.13328174
160.0050865,35.40907758,384.0938654,30.15560708
160.1216394,35.4323588,384.3735924,30.17698215
160.2424936,35.45675458,384.6636425,30.19627954
160.3661793,35.48175951,384.9604882,30.21790276
160.4889285,35.5067663,385.2550862,30.23675705
160.5846739,35.52692474,385.4848752,30.25795412
160.7111693,35.55461961,385.7884642,30.2802608
160.8379795,35.58324773,386.0928086,30.29918206
160.9498568,35.60980035,386.3613142,30.32150944
161.0756744,35.64122061,386.6632764,30.34041191
161.1892239,35.66472171,386.9357952,30.36231958
161.296149,35.68692829,387.1900138,30.38463686
161.4028946,35.70698909,387.4486049,30.40641325
161.5057087,35.72531111,387.6953587,30.42836577
161.6174745,35.74645523,387.9635966,30.45012313
161.7449663,35.77256603,388.269577,30.47090396
161.8537444,35.79499914,388.5282427,30.4928724
161.9773365,35.81957617,388.8272654,30.5122267
162.1003957,35.84432436,389.1226075,30.53292826
162.2251313,35.8700649,389.421973,30.55409311
162.3496099,35.89536322,389.7207216,30.57546938
162.4714952,35.91604512,390.0132463,30.59858023
162.5712563,35.93230244,390.252673,30.62087773
162.6841485,35.94966159,390.5236142,30.64149454
162.7928112,35.96681163,390.7844047,30.66154109
162.8996748,35.98180811,391.0408774,30.68296292
163.0103684,35.99701005,391.306542,30.70272106
163.1200609,36.01067479,391.569804,30.72506065
163.2325139,36.02545553,391.8372586,30.74701455
163.3604825,36.04251875,392.1468158,30.76897172
163.4792143,36.05843564,392.4317722,30.78855749
163.591356,36.07470534,392.7009122,30.80929986
163.6938006,36.09079139,392.9467793,30.83144207
163.8095786,36.10816196,393.2246465,30.85104611
163.9161116,36.12514299,393.4803257,30.8702306
164.0366164,36.1456843,393.7695372,30.89132991
164.1366983,36.16449544,394.0097338,30.91366399
164.2643381,36.18741877,394.3160693,30.93260737
164.3771995,36.20736543,394.5869366,30.95484973
164.4934346,36.2286086,394.8634992,30.97377103
164.6058295,36.24748097,395.1356486,30.99855342
164.7165312,36.26643776,395.4013327,31.02049084
164.8233242,36.28395575,395.6576359,31.03980174
164.9381267,36.30587804,395.9331619,31.06211659
165.0559566,36.33166833,396.2159537,31.08064328
165.1733875,36.36063511,396.4977878,31.10279366
165.2732508,36.38752344,396.7374598,31.12440453
165.3949907,36.42329883,397.0296355,31.14655243
165.5138418,36.45967686,397.3148782,31.16877386
165.6306975,36.4950255,397.5953318,31.18848056
165.7670173,36.53724545,397.9224994,31.20999984
165.8789452,36.57487773,398.1911263,31.2289196
165.9947219,36.61562476,398.4689904,31.25010336
166.110827,36.65694135,398.7476426,31.27204614
166.2221168,36.6950889,399.0147382,31.29429914
166.3193496,36.72890003,399.2480969,31.31657256
166.43689,36.77028025,399.5301938,31.33837917
166.5515291,36.81040565,399.8053277,31.36045769
166.6610865,36.84760269,400.0682654,31.37982125
166.7718588,36.88197638,400.334119,31.40068339
166.9016706,36.92154425,400.6456673,31.42390749
167.0164376,36.95614478,400.9186778,31.44496395
167.1232555,36.98583765,401.177471,31.46729519
167.236917,37.01719501,401.4502586,31.4860884
167.3370844,37.04510717,401.6906604,31.50817426
167.4539123,37.07392575,401.9710474,31.53016271
167.5621191,37.10110307,402.2307437,31.55097951
167.6697255,37.12908766,402.488999,31.56968346
167.7946954,37.16370322,402.7889268,31.59163928
167.9054742,37.19353913,403.0547959,31.61055062
168.0152064,37.21888502,403.3181532,31.63270313
168.1209628,37.24387523,403.5719686,31.65363836
168.2288126,37.26924152,403.8308081,31.67266556
168.3367153,37.29267198,404.0897746,31.69607496
168.4593362,37.31890045,404.3840647,31.71465195
168.5837232,37.34544526,404.6825935,31.73667115
168.6936745,37.37082737,404.9464766,31.75863238
168.8203999,37.40096578,405.248215,31.78133184
168.9432261,37.43005512,405.5454005,31.79999025
169.066015,37.4561782,405.8400938,31.82219648
169.1854742,37.47816007,406.1267959,31.84344764
169.3022555,37.49845229,406.407071,31.86362302
169.4131142,37.51461461,406.6731319,31.88589926
169.5239182,37.5302863,406.9390615,31.90764976
169.6366692,37.54720499,407.2072622,31.92998616
169.748423,37.56486418,407.477873,31.95231449
169.8552464,37.5797159,407.7342492,31.97426349
169.9623084,37.59413701,407.9887963,31.99375216
170.0854736,37.60950452,408.2867945,32.01605948
170.1952247,37.62342665,408.5501971,32.03499357
170.3060723,37.63775512,408.8162314,32.05697555
170.4261687,37.65211702,409.1044627,32.07918262
170.5256065,37.66545107,409.3431134,32.10094505
170.64353,37.68271829,409.6261298,32.12252071
170.743242,37.69651876,409.8654386,32.14071868
170.8559541,37.712837,410.1359477,32.1637595
170.9702785,37.73137011,410.4103262,32.18304288
171.0685146,37.74850761,410.6460929,32.20500914
171.1823199,37.76816765,410.9192256,32.22389229
171.2922583,37.78628209,411.1830778,32.24490142
171.4039102,37.80550291,411.4510423,32.26535348
171.5144623,37.82539828,411.7163674,32.287088
171.6282586,37.84593649,411.9894785,32.30649383
171.7330245,37.86281995,412.2409166,32.32867012
171.8367615,37.87928134,412.4874828,32.35061704
171.9445612,37.89645999,412.7486047,32.36892586
172.0552818,37.91331772,413.0143342,32.39126467
172.1621821,37.928394,413.2708949,32.41282633
172.2756555,37.9440185,413.543231,32.43186595
172.3956766,37.96001778,413.8312817,32.4540644
172.4936651,37.97276358,414.0664541,32.47259413
172.6036112,37.98828493,414.3303247,32.49471238
172.7157148,38.00367658,414.5993734,32.51409322
172.8295017,38.02067332,414.8724619,32.53622591
172.9432983,38.03958072,415.1455738,32.55558558
173.064236,38.0578901,415.4358242,32.57757763
173.1758426,38.0740454,415.7036801,32.59972381
173.2727526,38.08596342,415.9362641,32.62217991
173.3896728,38.10137596,416.2168726,32.6410986
173.5054341,38.11818973,416.4946997,32.66362039
173.6156702,38.13301704,416.7592663,32.68555919
173.73045,38.14983026,417.0347378,32.70733561
173.8572585,38.16941494,417.3390782,32.72921372
173.9661816,38.18652202,417.6004937,32.7479299
174.0787441,38.20240025,417.8706437,32.77012904
174.1876531,38.21796514,418.1320253,32.79181369
174.3004752,38.23427358,418.4003954,32.81049686
174.4102891,38.25119842,418.6663517,32.83175336
174.5178451,38.26679932,418.9244861,32.85350251
174.6405207,38.28330035,419.2189075,32.8752614
174.7593174,38.30081639,419.5040196,32.89734095
174.8650268,38.31809548,419.7577222,32.91946742
174.9748583,38.33778931,420.0213178,32.94178812
175.0946262,38.36038531,420.3087607,32.96375654
175.195773,38.3795903,420.551513,32.98284804
175.3113837,38.40111195,420.8289787,33.0047746
175.4157173,38.42085822,421.0769345,33.0246559
175.5374516,38.44601591,421.3715417,33.04660497
175.6596,38.4720108,421.6646978,33.0655172
175.7610212,38.49452948,421.9081087,33.08611694
175.8758045,38.51845834,422.1835886,33.10636897
175.9788076,38.54105627,422.4307961,33.12812596
176.0967341,38.5677598,422.7138197,33.14963041
176.2083459,38.59232511,422.981688,33.16832937
176.3166456,38.61480544,423.2416073,33.19087767
176.4126583,38.63434906,423.4720378,33.21265985
176.5296333,38.65880275,423.7527778,33.23760498
176.6473302,38.68402341,424.0352503,33.26234729
176.7628404,38.71116288,424.3124748,33.28410796
176.8766187,38.73917419,424.5855427,33.30605293
176.9903316,38.76927924,424.856052,33.32762137
177.1048232,38.80339422,425.1332335,33.34648812
177.2199161,38.83659647,425.4094565,33.36792094
177.3476641,38.87118616,425.7160517,33.38810414
177.4602526,38.90376616,425.9862641,33.4102834
177.5700268,38.93855057,426.2497222,33.43216001
177.6798057,38.97496267,426.5131915,33.45393432
177.8087349,39.01631092,426.8226216,33.47643394
177.9153401,39.05061302,427.0784741,33.49876556
178.0321321,39.08949699,427.3587749,33.52035839
178.1330667,39.12342239,427.6010179,33.53964035
178.2414972,39.15748968,427.8612511,33.56157891
178.3612438,39.19247894,428.148643,33.58105158
178.4790048,39.22668511,428.4312694,33.60255154
178.5958194,39.25958019,428.7116244,33.62468359
178.6955891,39.28528707,428.9486782,33.64701362
178.8161397,39.31363234,429.2403931,33.66896716
178.9172975,39.33654238,429.4831718,33.69128448
179.0343122,39.36519688,429.7640071,33.71342436
179.1454425,39.39423859,430.0307198,33.73459215
179.2522116,39.42174305,430.2869657,33.75656542
179.3502796,39.44578728,430.5223289,33.77573102
179.4627775,39.47459839,430.7923238,33.79888898
179.5695017,39.5041511,431.0484619,33.81760175
179.6923915,39.54009055,431.3433974,33.8397563
179.7962388,39.57110239,431.592631,33.86137718
179.897903,39.59950373,431.836625,33.88383307
180.0166797,39.6337546,432.1216891,33.90520498
180.1196183,39.6640593,432.3663389,33.92487732
180.2374233,39.69986651,432.6514738,33.94665554
180.3361645,39.7284696,432.8884526,33.96568761
180.4615437,39.762692,433.1893627,33.9876264
180.5764275,39.79376394,433.4650838,34.00658811
180.6892136,39.82286588,433.7357705,34.02875191
180.7989335,39.84873121,433.9990982,34.04835026
180.9016582,39.86950246,434.2456375,34.06992745
181.0155122,39.89191362,434.5188871,34.09164709
181.1304892,39.91531102,434.7948319,34.11042266
181.2350593,39.93791618,435.0458002,34.1330476
181.3357766,39.96060205,435.2875217,34.15205516
181.4525421,39.98651715,435.5677589,34.1737546
181.5603512,40.00957329,435.8265007,34.19543982
181.6619396,40.02933783,436.0703129,34.21775827
181.7827451,40.0547428,436.3602461,34.23950743
181.8994323,40.08084395,436.6402954,34.26129582
182.0161883,40.10740863,436.9205098,34.283417
182.12906,40.13251867,437.1914018,34.30269113
182.2298795,40.15422596,437.4309629,34.32504277
182.3369065,40.17881886,437.6902334,34.3439568
182.4547462,40.2056786,437.9730487,34.36598136
182.5673172,40.23028134,438.2432191,34.38803007
182.6816472,40.25348811,438.5176111,34.41013668
182.7965018,40.277442,438.7908595,34.4322843
182.9214158,40.30450955,439.090655,34.45137994
183.0360613,40.33084355,439.368205,34.47313206
183.1318021,40.35288174,439.5979829,34.49524675
183.2485893,40.38224865,439.8782722,34.51702638
183.3504909,40.41070851,440.122836,34.53965147
183.4671152,40.44571294,440.4027343,34.56154904
183.5816431,40.47604013,440.6776013,34.58395834
183.7004767,40.50829757,440.9628019,34.60628157
183.8122245,40.54099968,441.2309966,34.62823164
183.928026,40.57737885,441.5089202,34.6473243
184.0397892,40.61383767,441.7747082,34.66754446
184.1496818,40.64854258,442.0408942,34.68950398
184.2557149,40.68203771,442.2953736,34.71051359
184.3661797,40.71813577,442.5604891,34.72956138
184.4926636,40.75988718,442.8640505,34.75089869
184.6035056,40.79532186,443.1276727,34.77346118
184.7142574,40.8288007,443.3958756,34.79483148
184.8310395,40.86249873,443.67375,34.81748257
184.929811,40.88684321,443.9132042,34.83607142
185.0399055,40.91418517,444.177431,34.85731896
185.1627419,40.94163567,444.4722384,34.87749296
185.2745286,40.96768063,444.7405265,34.89956044
185.3926613,40.9978491,445.024045,34.92112911
185.5084239,41.02507886,445.3018752,34.94384782
185.6221974,41.05367981,445.5749316,34.96637815
185.7370461,41.08218172,445.8505685,34.98776043
185.8519564,41.11251953,446.1263532,35.00740187
185.9812842,41.14894132,446.4343382,35.03103701
186.0923499,41.17910794,446.7032976,35.05023205
186.2188735,41.21428186,447.0069542,35.07097535
186.3258529,41.24187942,447.2613022,35.09355641
186.448499,41.27505957,447.5580554,35.11536603
186.5712298,41.30685074,447.8526094,35.13790741
186.7007607,41.3369305,448.1634835,35.15947815
186.8145659,41.35901199,448.436616,35.18182148
186.9404681,41.38131918,448.7387813,35.20090487
187.0394432,41.39842579,448.9763215,35.22102807
187.1548902,41.41543633,449.2509926,35.24177406
187.2730417,41.43367444,449.5345572,35.26367664
187.3885682,41.45381443,449.8142215,35.2856106
187.5042448,41.47289,450.0894314,35.30777666
187.5998381,41.48561688,450.3212693,35.33038297
187.7145516,41.50261549,450.5965817,35.35257891
187.8294174,41.52184533,450.8722596,35.37263258
187.9411327,41.54220182,451.1403763,35.39476385
188.037,41.55927727,451.3704578,35.41329441
188.1547144,41.58091406,451.6529724,35.43537532
188.267439,41.60299915,451.9235114,35.45732373
188.3751775,41.62350973,452.1820838,35.47946416
188.4759535,41.64051099,452.4239462,35.5017715
188.592674,41.65857566,452.7040754,35.52085983
188.6994875,41.67564031,452.9604278,35.54244294
188.8165352,41.69514759,453.2413423,35.56136178
188.9228249,41.71366406,453.4940431,35.58328857
189.0339094,41.73585736,453.7630404,35.60544171
189.14812,41.76073716,454.0371458,35.62693917
189.2783176,41.7922886,454.3496201,35.64888837
189.3922884,41.82334636,454.62315,35.6704445
189.4901421,41.85273464,454.8579989,35.68904514
189.6075927,41.88982067,455.1398803,35.71054362
189.7203934,41.9222644,455.4082013,35.73268344
189.8290394,41.95646686,455.6713524,35.75084964
189.9377543,41.99269904,455.9322682,35.7731749
190.0494358,42.03158945,456.2003038,35.79320762
190.1615924,42.07080113,456.4694796,35.81534284
190.266993,42.10567225,456.722441,35.8347337
190.3717555,42.14155862,456.973871,35.85518257
190.4785634,42.17829811,457.23021,35.87694996
190.5863683,42.21483406,457.4889418,35.89853455
190.6950609,42.25039092,457.749804,35.91783866
190.8128232,42.28518334,458.0324335,35.94016167
190.9140345,42.31507726,458.2753406,35.95925189
191.037299,42.35120218,458.5711754,35.98121175
191.1619161,42.38351399,458.8678548,36.00068455
191.2817979,42.41607227,459.1579728,36.02245122
191.3836271,42.44427669,459.4023629,36.04136711
191.4982992,42.47192062,459.6775759,36.06292419
191.6132899,42.49831246,459.9535536,36.08543852
191.713834,42.51978715,460.1948594,36.10657467
191.8257494,42.54524764,460.4610547,36.12911563
191.9394443,42.57071651,460.7363242,36.14762314
192.0379563,42.59267059,460.972753,36.16956414
192.1518684,42.61759672,461.246142,36.19210967
192.270619,42.64470665,461.5311434,36.21383441
192.3803329,42.67191327,461.7944568,36.23598227
192.4767314,42.69397067,462.0258132,36.25530359
192.5839704,42.71966455,462.2831868,36.27657702
192.6957336,42.74615842,462.5514185,36.29836148
192.8194172,42.77564893,462.8482591,36.32012695
192.9420641,42.80568509,463.1426117,36.3422829
193.0679544,42.83492145,463.4447484,36.36100254
193.1705671,42.85713161,463.6910189,36.38348765
193.2722792,42.87776319,463.9351279,36.4025999
193.3931146,42.90269505,464.2251329,36.42475064
193.4939388,42.92360489,464.467111,36.44681196
193.611637,42.94836004,464.7495866,36.46819798
193.7114383,42.96883421,464.9891098,36.49032819
193.8409375,42.99267298,465.2999078,36.51210088
193.9568725,43.0109257,465.5757502,36.53460387
194.069597,43.02443488,465.8486906,36.5565541
194.1913775,43.03427935,466.1385622,36.57772287
194.3010824,43.04516559,466.4042556,36.59989089
194.4108566,43.05800669,466.6677137,36.61951137
194.5207715,43.0727628,466.9291078,36.64143741
194.6285023,43.08643732,467.1900634,36.65989953
194.7413222,43.10179615,467.4584203,36.68268173
194.8548234,43.11887567,467.733234,36.70424983
194.9797138,43.13725726,468.032971,36.7232279
195.0984148,43.15245067,468.3178534,36.74549031
195.2062295,43.16629967,468.5766086,36.76498406
195.3122288,43.18083587,468.831007,36.78654661
195.4228651,43.19655051,469.0965341,36.80526483
195.532555,43.21161343,469.3597898,36.82609974
195.6482325,43.22575982,469.6374158,36.84655412
195.7659166,43.23675351,469.9198577,36.87028445
195.8674426,43.25138912,470.1635201,36.89164864
195.9902893,43.27528477,470.4583522,36.91398393
196.1089582,43.30324417,470.7431575,36.93536667
196.2307904,43.33200513,471.0355548,36.95463368
196.3355799,43.36000024,471.2870496,36.97618945
196.4513733,43.39185262,471.5649538,36.99518586
196.5601835,43.42597535,471.8260982,37.01744122
196.6628313,43.46130139,472.072453,37.03638269
196.7835115,43.50446792,472.3620854,37.06128635
196.8870642,43.54290128,472.6106119,37.08341691
197.0081651,43.5881302,472.9012541,37.10194998
197.1250191,43.63182064,473.1817037,37.12675104
197.2365479,43.67567145,473.4493728,37.14620174
197.3523849,43.71567376,473.6898466,37.16890283
197.4661962,43.76529053,474.0005287,37.19030138
197.5807682,43.80686035,474.2755015,37.21241817
197.6896272,43.84459541,474.5367631,37.23450618
197.7963197,43.88244434,474.7928251,37.25587574
197.9060412,43.91979404,475.0561567,37.27820005
198.0260128,43.95643941,475.3440886,37.29711391
198.1426516,43.98795373,475.6240217,37.31964349
198.2543571,44.01444794,475.8921149,37.33967508
198.3545313,44.03386812,476.132533,37.36181645
198.4629905,44.05371898,476.392835,37.38285954
198.5834692,44.07562131,476.6819839,37.40425624
198.7032475,44.09906528,476.9694518,37.42703171
198.8061091,44.11888087,477.2163197,37.44860049
198.9229079,44.14156842,477.4966368,37.47094438
199.0219086,44.15829311,477.7342385,37.49003638
199.1424682,44.18017171,478.0235815,37.51252821
199.2422883,44.19898694,478.2607481,37.53259183
199.3551022,44.22092158,478.5339031,37.55360038
199.4805738,44.24450777,478.835035,37.57245943
199.595423,44.26575827,479.110673,37.59473926
199.7180678,44.28697654,479.4050206,37.61655949
199.8319547,44.30598097,479.6783491,37.63850856
199.9425953,44.32783995,479.9438866,37.66081116
200.0374546,44.3461814,480.1715489,37.68123242
200.1553144,44.37162489,480.4544124,37.70041053
200.272966,44.39851078,480.7367762,37.72040163
200.3895022,44.4263324,481.0164631,37.74254365
200.5041734,44.4559221,481.291674,37.76402704
200.6240855,44.4869119,481.5770626,37.7826091
200.7370282,44.51848708,481.8505255,37.80461545
200.8496078,44.55058303,482.1207166,37.82400348
200.9623721,44.58312007,482.3913509,37.84582048
201.074119,44.61695321,482.6595434,37.86733032
201.1810416,44.64866648,482.9161577,37.8863622
201.2911258,44.68156628,483.1803598,37.9116132
201.412474,44.71671135,483.4715954,37.93055608
201.535156,44.75122345,483.7660322,37.95287888
201.6388053,44.77943352,484.0147906,37.97441871
201.7568922,44.80847625,484.2981991,37.99328314
201.8693901,44.83497355,484.5681941,38.01485496
201.9750871,44.85833534,484.8218669,38.03720006
202.0890415,44.88230001,485.0953574,38.05911199
202.2027416,44.90424272,485.3658235,38.08127395
202.3183493,44.92773557,485.6456962,38.10186675
202.4351114,44.95286577,485.9259252,38.12156271
202.5518623,44.97808871,486.2061274,38.14404273
202.647674,44.99712726,486.4360754,38.16578259
202.7655099,45.01936725,486.7188816,38.188098
202.8662965,45.03971968,486.9607694,38.2070014
202.9855235,45.06474279,487.2469142,38.22877095
203.0839165,45.08450918,487.4830574,38.24747755
203.2002133,45.10257998,487.7621698,38.26969002
203.3209375,45.1221975,488.0519078,38.28886467
203.442792,45.14315316,488.3443586,38.31104414
203.5515877,45.1610882,488.6054683,38.33296084
203.6501937,45.17897698,488.8421227,38.35153619
203.7604695,45.20204883,489.1067846,38.37349948
203.8689757,45.22729767,489.3671995,38.39258838
203.9819038,45.25299967,489.638227,38.41411335
204.1111807,45.2855565,489.9484915,38.43604863
204.2249124,45.31683027,490.2190447,38.45819768
204.3377887,45.35053515,490.4923507,38.47958758
204.4537305,45.38501152,490.770611,38.50189428
204.5633563,45.41635786,491.033713,38.52249882
204.6702263,45.44807892,491.290201,38.54236957
204.777884,45.48138954,491.5485794,38.56413013
204.8868833,45.5132329,491.8101778,38.58613557
204.9975392,45.53869849,492.0757519,38.60836198
205.1230096,45.5666414,492.3768809,38.62751998
205.2289939,45.58955243,492.6312432,38.6495834
205.3516199,45.61411996,492.9255456,38.6686865
205.4763931,45.63779442,493.2226243,38.69044605
205.5851259,45.65959367,493.48596,38.70954926
205.6958653,45.68180028,493.7517346,38.732435
205.8126423,45.70777287,494.0319994,38.75434439
205.9237243,45.73461794,494.2985962,38.77661307
206.0403776,45.76193675,494.5785641,38.79881197
206.1549608,45.79202469,494.8535638,38.82056545
206.2696636,45.82375213,495.1288505,38.84250048
206.3822958,45.8550887,495.3991678,38.86144095
206.5013629,45.88933846,495.6849288,38.88318794
206.6112889,45.92002812,495.9463505,38.90224793
206.7126494,45.95054145,496.1920164,38.92336544
206.830206,45.9860819,496.4741522,38.94879888
206.9293132,46.01474199,496.7120095,38.97055173
207.0509484,46.04805052,497.003934,38.99270849
207.1478652,46.07142974,497.2365343,39.0146534
207.2763812,46.10240755,497.5449727,39.03659453
207.39751,46.13234745,497.8356818,39.05719081
207.5108782,46.16188259,498.1077655,39.07736808
207.6237267,46.19369428,498.3786019,39.09851894
207.7312177,46.22469979,498.6365803,39.12092806
207.8374795,46.25663125,498.8916086,39.14000187
207.9569666,46.29497014,499.1783777,39.1617652
208.0535502,46.32370401,499.4101783,39.18049496
208.166542,46.35664274,499.6813586,39.20168515
208.2794034,46.39136889,499.952226,39.2240287
208.391933,46.42851983,500.222297,39.24311402
208.4990206,46.46578234,500.4793073,39.26544598
208.6097061,46.50443101,500.7449525,39.2847321
208.7162468,46.53945237,500.9982485,39.30589188
208.8409965,46.58243465,501.3000494,39.32604916
208.966756,46.62600598,501.6018722,39.34673434
209.0763787,46.66013752,501.8649667,39.3686976
209.1870779,46.69124429,502.1306448,39.39044612
209.2978318,46.72088123,502.3964542,39.41239604
209.3999793,46.74602065,502.6416082,39.43437042
209.5167079,46.77284182,502.9217568,39.45287026
209.626149,46.79452953,503.1844154,39.47464045
209.7362892,46.81606816,503.4487519,39.49714348
209.848483,46.8406068,503.718017,39.51548091
209.9505419,46.86539725,503.9629584,39.54059345
210.0668126,46.89480348,504.2420081,39.56292771
210.1639218,46.91673484,504.4750702,39.58467264
210.2717664,46.94244306,504.7338972,39.60683839
210.3965722,46.97353901,505.0310602,39.62913996
210.5234379,47.00727149,505.3379088,39.64860558
210.6470389,47.03853679,505.6345512,39.66944259
210.7696542,47.06845796,505.9288279,39.69130471
210.8783281,47.09556595,506.1896453,39.7134594
210.9902409,47.12235784,506.458236,39.73541125
211.1170596,47.15039673,506.7626009,39.75751543
211.2379113,47.1740311,507.052645,39.77665135
211.3344077,47.19203154,507.2842363,39.79861096
211.4521683,47.21535071,507.5668618,39.81920027
211.5591499,47.23628836,507.8212169,39.83835433
211.6757567,47.25700646,508.1034739,39.85913254
211.7774461,47.27339034,508.3475285,39.88079538
211.894294,47.29403322,508.6279634,39.90334009
212.0139868,47.31720031,508.9152262,39.92490164
212.1278865,47.33833262,509.1885854,39.94474544
212.2353792,47.35703267,509.4465679,39.96668553
212.3341203,47.37520848,509.6835466,39.98598659
212.4459096,47.39681114,509.9518409,40.00811995
212.5597366,47.41859161,510.2250257,40.0299109
212.6755223,47.44014555,510.5029114,40.0489788
212.7913136,47.45998446,510.7808105,40.06923819
212.9041091,47.47910363,511.0515197,40.09082159
213.0106515,47.49668506,511.3048198,40.11054013
213.1296762,47.51380117,511.5928807,40.13163457
213.2403262,47.53023889,511.8584407,40.15354066
213.3672454,47.55054556,512.1630468,40.17646145
213.4825428,47.57093243,512.4397606,40.19876932
213.5941947,47.59098513,512.7077251,40.21769601
